popularity,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre_acoustic,track_genre_classical,track_genre_country,track_genre_disco,track_genre_funk,track_genre_hip-hop,track_genre_jazz,track_genre_pop,track_genre_rock,track_genre_world-music
0,204.986,0,0.659,0.682,5,-5.045,1,0.0293,0.00992,0.0,0.159,0.664,109.022,4,0,0,1,0,0,0,0,0,0,0
67,247.374,0,0.697,0.66,10,-5.459,0,0.0352,0.472,0.0,0.243,0.301,93.011,4,0,0,0,0,0,1,0,0,0,0
72,160.851,0,0.708,0.672,6,-7.493,0,0.0582,0.322,0.0,0.135,0.399,93.886,4,0,0,0,0,0,0,0,1,0,0
45,541.213,0,0.446,0.467,2,-6.684,1,0.0306,0.00572,0.0,0.111,0.184,130.08,4,0,0,0,0,0,0,0,0,0,1
0,266.933,0,0.401,0.656,8,-5.62,1,0.0315,0.117,2.02e-05,0.107,0.27,156.133,4,0,0,1,0,0,0,0,0,0,0
52,246.979,0,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,1,0,0,0,0,0,0,0,0,0
0,230.24,0,0.855,0.482,1,-8.902,1,0.0576,0.252,2.2e-05,0.151,0.795,97.792,4,0,0,0,1,0,0,0,0,0,0
72,284.779,0,0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,4,0,0,0,0,0,0,0,1,0,0
44,237.28,0,0.541,0.583,2,-7.047,1,0.0285,0.0142,0.0,0.102,0.276,96.008,4,0,0,0,0,0,0,0,0,0,1
1,229.52,0,0.376,0.179,3,-11.792,1,0.0369,0.893,0.0,0.111,0.206,155.332,4,0,0,1,0,0,0,0,0,0,0
0,160.293,0,0.497,0.374,10,-6.941,1,0.028,0.751,5.82e-05,0.118,0.235,66.785,4,0,0,0,0,0,0,1,0,0,0
47,283.266,0,0.292,0.281,5,-11.569,1,0.0288,0.751,0.000801,0.113,0.164,89.256,4,1,0,0,0,0,0,0,0,0,0
0,351.64,1,0.378,0.664,1,-6.698,1,0.0407,0.542,0.00397,0.11,0.0941,106.316,4,0,0,0,0,0,0,0,1,0,0
0,68.76,0,0.684,0.437,9,-10.522,1,0.0491,0.742,1.63e-05,0.224,0.964,107.607,4,0,0,0,0,0,0,1,0,0,0
65,382.24,0,0.878,0.786,11,-5.273,0,0.152,0.416,3.1e-05,0.122,0.831,101.984,4,0,0,0,0,1,0,0,0,0,0
0,198.786,0,0.395,0.468,0,-8.723,1,0.0294,0.511,0.0,0.0699,0.375,167.308,4,0,0,0,0,1,0,0,0,0,0
2,279.613,0,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,4,0,0,0,0,0,1,0,0,0,0
49,330.422,0,0.3,0.189,7,-11.753,1,0.0303,0.935,0.0,0.114,0.264,96.731,3,0,0,0,0,0,0,0,0,0,1
0,169.756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,0,0,0,0,0,0,0,1,0,0
0,182.04,0,0.465,0.121,5,-15.394,1,0.0356,0.867,0.0,0.165,0.221,73.399,4,0,0,0,0,0,0,1,0,0,0
0,132.108,0,0.469,0.183,5,-15.414,1,0.0407,0.829,0.0,0.71,0.381,139.592,4,0,0,1,0,0,0,0,0,0,0
25,232.146,0,0.804,0.854,7,-7.937,1,0.0487,0.611,8.31e-05,0.395,0.841,104.004,4,0,0,0,0,0,0,0,0,0,1
50,329.534,0,0.333,0.119,7,-15.373,1,0.0325,0.787,7.2e-05,0.103,0.0702,139.742,4,0,0,0,0,0,0,0,0,0,1
0,251.506,0,0.664,0.744,0,-8.318,1,0.0543,0.284,0.858,0.937,0.463,95.138,4,0,0,0,0,0,0,1,0,0,0
0,307.44,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,0,0,0,0,0,0,0,0,1,0
64,206.826,0,0.584,0.0789,0,-12.905,1,0.051,0.884,0.00705,0.0876,0.319,70.886,4,0,0,0,0,0,0,1,0,0,0
0,218.826,0,0.784,0.844,7,-4.63,0,0.0574,0.166,0.00201,0.0682,0.94,103.972,4,0,0,0,1,0,0,0,0,0,0
5,62.28,0,0.277,0.177,2,-19.688,1,0.0348,0.974,0.981,0.228,0.85,142.908,3,0,1,0,0,0,0,0,0,0,0
79,245.365,0,0.715,0.654,2,-7.266,1,0.336,0.196,0.000117,0.0667,0.762,175.589,3,0,0,0,0,0,0,0,1,0,0
1,423.84,0,0.403,0.903,1,-3.88,1,0.0664,0.574,0.305,0.287,0.498,115.669,4,0,0,1,0,0,0,0,0,0,0
71,279.333,0,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,4,0,0,0,1,0,0,0,0,0,0
44,387.167,0,0.503,0.747,11,-7.591,1,0.0285,0.0795,2.72e-05,0.099,0.189,132.001,4,0,0,0,0,0,0,0,0,0,1
59,317.266,0,0.195,0.68,7,-6.497,1,0.0376,0.0242,2.11e-06,0.32,0.221,152.29,4,0,0,0,0,0,0,0,0,0,1
28,168.571,0,0.276,0.289,2,-10.879,1,0.0325,0.968,0.00321,0.137,0.118,86.465,3,1,0,0,0,0,0,0,0,0,0
0,144.48,0,0.277,0.344,0,-11.713,1,0.0264,0.215,8.6e-06,0.185,0.241,89.643,3,0,0,0,0,1,0,0,0,0,0
0,131.733,0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,0,0,0,0,0,0,1,0,0,0
59,628.546,0,0.668,0.815,9,-8.998,0,0.0833,0.0326,0.00102,0.0498,0.785,117.809,4,0,0,0,1,0,0,0,0,0,0
56,425.474,0,0.477,0.622,6,-7.065,0,0.0493,0.736,2.57e-05,0.0883,0.633,134.5,4,0,0,0,0,1,0,0,0,0,0
49,307.52,0,0.408,0.519,9,-8.732,1,0.0311,0.106,0.0,0.96,0.212,141.883,4,0,0,0,0,0,0,0,0,0,1
73,256.688,0,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,3,0,0,0,0,0,0,0,0,1,0
19,264.28,0,0.56,0.278,3,-12.501,1,0.0921,0.733,0.0,0.112,0.594,102.187,4,1,0,0,0,0,0,0,0,0,0
43,261.992,0,0.502,0.9,0,-6.692,0,0.0489,0.000177,8.79e-06,0.451,0.339,128.002,4,0,0,0,0,0,0,0,0,0,1
0,186.16,0,0.739,0.199,5,-11.763,1,0.028,0.88,1.27e-05,0.0591,0.628,88.467,4,0,0,0,0,0,0,1,0,0,0
29,330.026,0,0.524,0.797,7,-6.611,1,0.0298,0.0567,0.0,0.0796,0.766,105.901,4,1,0,0,0,0,0,0,0,0,0
54,219.692,0,0.564,0.391,5,-7.655,1,0.0311,0.478,0.0,0.127,0.101,130.03,4,1,0,0,0,0,0,0,0,0,0
45,238.99,0,0.738,0.417,4,-11.77,1,0.0261,0.392,0.00196,0.186,0.639,110.001,4,0,0,1,0,0,0,0,0,0,0
0,223.04,0,0.725,0.822,9,-10.059,1,0.0402,0.011,0.0,0.0938,0.581,127.971,4,0,0,0,1,0,0,0,0,0,0
71,215.173,0,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,1,0,0,0,0,0,0,0,0,0
0,235.173,0,0.451,0.7,10,-6.597,0,0.0431,0.455,0.00233,0.405,0.37,150.055,4,1,0,0,0,0,0,0,0,0,0
0,205.711,1,0.709,0.733,1,-4.051,1,0.0782,0.164,0.0,0.113,0.212,140.006,4,0,0,0,0,0,1,0,0,0,0
45,189.893,0,0.624,0.622,7,-5.78,1,0.03,0.804,0.0,0.155,0.457,140.021,4,0,0,0,0,1,0,0,0,0,0
41,263.893,0,0.38,0.265,9,-10.763,0,0.0302,0.669,2.2e-06,0.12,0.106,127.692,3,0,0,0,0,0,0,0,0,0,1
0,406.826,0,0.233,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.851,4,0,1,0,0,0,0,0,0,0,0
46,103.984,0,0.595,0.63,11,-7.548,0,0.486,0.537,1.57e-06,0.729,0.369,138.999,4,0,0,0,0,1,0,0,0,0,0
0,240.56,0,0.451,0.803,0,-4.932,1,0.0398,0.208,0.0,0.0764,0.145,153.95,3,0,0,0,0,0,0,0,0,1,0
0,298.899,0,0.314,0.238,0,-8.802,1,0.0389,0.741,0.00193,0.128,0.303,72.535,3,0,0,0,0,0,0,0,1,0,0
31,235.285,0,0.689,0.917,1,-5.013,0,0.153,0.14,0.0,0.144,0.941,140.024,4,0,0,0,1,0,0,0,0,0,0
0,158.746,0,0.334,0.0699,7,-19.734,1,0.056,0.986,0.853,0.108,0.595,134.081,4,0,1,0,0,0,0,0,0,0,0
34,274.96,0,0.814,0.819,0,-12.712,0,0.0587,0.143,0.0,0.298,0.807,108.338,4,0,0,0,1,0,0,0,0,0,0
0,189.466,0,0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,4,0,0,0,0,0,0,0,1,0,0
0,159.123,0,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,0,0,0,0,0,1,0,0,0,0
41,246.373,0,0.593,0.581,7,-7.415,1,0.0249,0.548,0.000202,0.108,0.256,100.035,4,0,0,1,0,0,0,0,0,0,0
4,148.36,1,0.391,0.951,6,-7.419,1,0.0688,0.012,0.000446,0.0878,0.468,157.663,4,0,0,0,0,0,0,0,0,1,0
64,322.506,0,0.773,0.436,4,-10.972,0,0.0321,0.672,0.00678,0.197,0.533,115.917,4,0,0,0,0,0,0,0,1,0,0
30,239.499,0,0.634,0.936,7,-4.231,0,0.0363,0.0056,0.0,0.165,0.507,128.003,4,0,0,0,1,0,0,0,0,0,0
0,185.586,0,0.658,0.695,0,-5.499,1,0.0279,0.0708,0.0,0.13,0.572,133.939,4,0,0,1,0,0,0,0,0,0,0
35,409.023,0,0.319,0.412,4,-7.529,1,0.0308,0.509,0.0,0.253,0.148,139.661,4,0,0,0,0,0,0,0,0,0,1
50,216.052,0,0.525,0.461,5,-9.489,0,0.0878,0.775,2.14e-06,0.362,0.202,147.997,4,1,0,0,0,0,0,0,0,0,0
0,308.24,0,0.283,0.139,5,-18.546,1,0.0476,0.931,0.841,0.54,0.334,158.524,1,0,1,0,0,0,0,0,0,0,0
67,503.24,0,0.432,0.524,4,-8.721,1,0.0321,0.0289,0.0,0.682,0.183,135.956,4,0,0,0,0,0,0,0,0,0,1
39,225.777,0,0.483,0.49,6,-7.935,1,0.04,0.819,0.000109,0.157,0.247,77.141,4,0,0,0,0,0,0,1,0,0,0
49,172.454,0,0.503,0.123,2,-14.312,0,0.0327,0.868,2.56e-05,0.111,0.343,183.571,4,1,0,0,0,0,0,0,0,0,0
58,209.5,0,0.806,0.93,4,-3.404,0,0.132,0.253,1.94e-05,0.106,0.666,100.016,4,0,0,0,0,0,1,0,0,0,0
44,107.52,1,0.864,0.369,3,-4.54,1,0.145,0.0986,0.0,0.123,0.506,83.362,4,0,0,0,0,1,0,0,0,0,0
0,173.947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,0,0,0,0,0,1,0,0,0,0
0,132.506,0,0.784,0.723,11,-5.619,1,0.04,0.0163,0.0,0.16,0.739,115.047,4,0,0,1,0,0,0,0,0,0,0
0,193.143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,0,0,0,0,0,0,0,1,0,0
0,307.573,0,0.667,0.521,9,-13.212,0,0.115,0.202,6.68e-05,0.0723,0.856,117.985,4,0,0,0,1,0,0,0,0,0,0
0,175.986,0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,0,0,0,0,0,0,1,0,0,0
0,181.186,0,0.415,0.212,8,-15.848,1,0.0318,0.785,0.0,0.325,0.338,92.988,4,0,0,0,0,0,0,1,0,0,0
52,297.642,0,0.626,0.79,3,-6.502,1,0.0397,0.0196,8.86e-05,0.106,0.539,127.039,4,0,0,0,0,0,0,0,0,1,0
39,231.428,0,0.561,0.404,0,-10.193,1,0.0324,0.735,0.0186,0.164,0.52,139.774,4,0,0,0,0,0,0,0,1,0,0
32,246.6,0,0.7,0.692,10,-8.797,0,0.0439,0.00287,1.3e-05,0.0769,0.672,95.561,4,0,0,0,1,0,0,0,0,0,0
0,115.506,0,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3,0,0,0,0,0,0,1,0,0,0
58,196.846,0,0.338,0.643,4,-7.093,0,0.0681,0.0102,1.98e-05,0.11,0.15,75.571,4,0,0,0,0,0,0,0,0,0,1
0,353.647,0,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,0,0,0,0,0,0,1,0,0,0
84,207.54,0,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,0,0,1,0,0,0,0,0,0,0
0,152.0,1,0.909,0.365,1,-9.954,1,0.0938,0.0996,0.0,0.261,0.739,119.983,4,0,0,0,0,0,1,0,0,0,0
44,186.453,0,0.545,0.621,0,-7.598,1,0.0289,0.159,3.85e-05,0.292,0.339,170.199,4,0,0,1,0,0,0,0,0,0,0
56,256.5,0,0.45,0.647,7,-9.067,0,0.0835,0.26,5.8e-05,0.402,0.122,139.933,4,0,0,0,0,0,1,0,0,0,0
30,209.777,0,0.727,0.917,0,-2.858,0,0.0736,0.0314,1.24e-06,0.285,0.557,134.997,4,0,0,0,1,0,0,0,0,0,0
30,2959.346,0,0.608,0.919,10,-4.071,1,0.036,0.05,5.11e-05,0.139,0.727,130.559,4,0,0,0,1,0,0,0,0,0,0
0,159.123,0,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,0,0,0,0,0,1,0,0,0,0
71,197.298,0,0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,4,0,0,1,0,0,0,0,0,0,0
31,238.266,0,0.61,0.493,6,-15.819,1,0.0541,0.0362,6.73e-05,0.037,0.724,81.034,4,0,0,0,1,0,0,0,0,0,0
15,65.746,0,0.473,0.075,0,-16.022,1,0.0426,0.954,0.255,0.299,0.203,128.892,3,0,1,0,0,0,0,0,0,0,0
0,211.659,0,0.93,0.811,5,-5.704,1,0.126,0.0629,0.0,0.101,0.93,142.068,4,0,0,0,1,0,0,0,0,0,0
1,173.106,0,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,0,0,0,0,0,0,1,0,0,0
0,307.44,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,0,0,0,0,0,0,0,0,1,0
23,231.299,0,0.567,0.865,8,-6.731,1,0.0357,0.000526,0.00187,0.353,0.444,131.984,4,0,0,0,0,0,0,0,0,0,1
2,98.093,0,0.55,0.162,10,-21.547,1,0.0454,0.993,0.957,0.1,0.913,162.685,3,0,1,0,0,0,0,0,0,0,0
39,285.16,0,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,0,0,0,0,0,0,0,0,0,1
32,233.76,0,0.371,0.281,10,-13.209,1,0.11,0.822,0.0,0.0679,0.526,123.141,3,0,1,0,0,0,0,0,0,0,0
38,232.04,0,0.608,0.689,7,-4.846,1,0.0299,0.175,0.0,0.231,0.523,80.009,4,0,0,0,1,0,0,0,0,0,0
67,314.76,0,0.823,0.743,0,-13.98,1,0.0316,0.00559,0.0306,0.0707,0.966,120.471,4,0,0,0,1,0,0,0,0,0,0
47,160.466,0,0.432,0.796,7,-7.262,1,0.0606,0.000153,0.00209,0.266,0.271,141.868,4,1,0,0,0,0,0,0,0,0,0
0,576.0,0,0.311,0.0465,1,-24.625,1,0.0426,0.985,0.882,0.144,0.0368,68.431,4,0,1,0,0,0,0,0,0,0,0
23,240.449,0,0.524,0.566,1,-5.443,1,0.0364,0.0411,0.0,0.25,0.362,159.914,4,1,0,0,0,0,0,0,0,0,0
29,255.68,0,0.785,0.732,5,-6.177,1,0.0513,0.059,3.74e-06,0.524,0.798,137.946,4,1,0,0,0,0,0,0,0,0,0
49,238.786,0,0.38,0.799,11,-4.128,1,0.0299,0.0818,0.0,0.108,0.407,179.848,3,0,0,0,0,0,0,0,0,0,1
26,340.266,0,0.608,0.61,11,-13.99,0,0.0702,0.0278,0.335,0.0369,0.669,121.275,4,1,0,0,0,0,0,0,0,0,0
0,205.773,0,0.311,0.361,2,-22.436,0,0.0584,0.992,0.835,0.688,0.56,129.37,4,0,1,0,0,0,0,0,0,0,0
0,186.148,0,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,0,0,0,0,1,0,0,0,0,0
52,234.826,0,0.529,0.791,8,-6.234,1,0.0629,0.00161,1.68e-06,0.336,0.561,86.023,4,0,0,0,0,0,0,0,0,0,1
0,185.493,0,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,0,0,0,1,0,0,0,0,0,0
66,211.843,0,0.596,0.786,8,-4.782,1,0.0391,0.00715,0.0,0.192,0.788,93.959,4,0,0,1,0,0,0,0,0,0,0
64,198.409,0,0.595,0.689,2,-6.822,1,0.283,0.00463,0.0,0.154,0.519,176.069,4,0,0,0,0,0,1,0,0,0,0
39,187.562,0,0.339,0.298,2,-9.875,0,0.0541,0.912,0.0,0.351,0.468,88.447,4,0,0,0,0,0,0,1,0,0,0
50,135.32,0,0.467,0.855,4,-5.375,1,0.0515,0.174,9.32e-06,0.11,0.565,135.813,4,1,0,0,0,0,0,0,0,0,0
51,201.933,0,0.596,0.429,3,-10.16,1,0.0377,0.775,0.0107,0.0962,0.229,148.086,4,1,0,0,0,0,0,0,0,0,0
50,326.652,0,0.557,0.393,2,-8.304,1,0.0331,0.11,0.0,0.38,0.238,114.048,4,0,0,0,0,0,0,0,0,0,1
0,212.028,0,0.665,0.765,0,-6.036,1,0.0316,0.13,0.0,0.0831,0.744,153.984,4,0,0,0,0,0,0,0,0,1,0
53,226.098,0,0.643,0.617,1,-4.95,0,0.041,0.194,0.0,0.0989,0.592,82.029,4,1,0,0,0,0,0,0,0,0,0
0,171.066,0,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,0,0,0,0,0,0,0,0,1,0
43,205.387,1,0.791,0.606,7,-12.038,1,0.296,0.0706,0.0,0.33,0.799,134.979,4,0,0,1,0,0,0,0,0,0,0
39,371.64,0,0.4,0.728,2,-6.467,1,0.0448,0.0183,0.0,0.0913,0.205,139.821,4,0,0,0,0,0,0,0,0,0,1
42,330.939,0,0.254,0.909,1,-6.556,1,0.0713,0.00112,0.000334,0.925,0.437,94.32,4,0,0,1,0,0,0,0,0,0,0
60,227.976,0,0.428,0.577,8,-5.629,1,0.0912,0.842,0.0,0.0954,0.244,159.796,4,0,0,0,0,0,1,0,0,0,0
53,184.103,0,0.492,0.429,4,-8.126,1,0.0392,0.0368,0.000164,0.0887,0.0981,159.746,4,0,0,0,0,0,0,0,0,0,1
0,188.933,0,0.561,0.887,1,-5.013,1,0.0889,0.0297,0.0,0.352,0.792,158.032,4,0,0,1,0,0,0,0,0,0,0
28,148.035,0,0.522,0.403,5,-10.989,1,0.0358,0.642,0.00605,0.152,0.621,123.196,4,1,0,0,0,0,0,0,0,0,0
0,266.706,1,0.888,0.622,1,-3.875,1,0.213,0.16,0.0,0.101,0.664,91.977,4,0,0,0,0,0,1,0,0,0,0
33,223.66,0,0.447,0.31,7,-9.668,1,0.039,0.949,0.0,0.141,0.288,123.113,3,0,1,0,0,0,0,0,0,0,0
0,188.562,0,0.603,0.854,9,-3.646,0,0.0377,0.00667,0.00188,0.113,0.666,147.039,4,0,0,0,0,0,0,0,1,0,0
26,169.315,0,0.737,0.238,0,-9.052,1,0.034,0.891,0.00336,0.0959,0.234,119.085,4,1,0,0,0,0,0,0,0,0,0
54,211.24,0,0.512,0.248,2,-10.359,1,0.0275,0.75,2.96e-05,0.114,0.158,109.692,3,1,0,0,0,0,0,0,0,0,0
30,219.906,0,0.77,0.767,11,-5.284,1,0.0407,0.00837,0.00628,0.13,0.928,124.025,4,0,0,0,1,0,0,0,0,0,0
0,212.026,0,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,0,0,0,0,0,1,0,0,0,0
57,269.209,0,0.424,0.253,10,-13.259,1,0.0366,0.825,0.0,0.117,0.16,129.812,3,1,0,0,0,0,0,0,0,0,0
80,212.606,0,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,4,0,0,0,0,0,0,0,1,0,0
75,224.853,0,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,4,0,0,1,0,0,0,0,0,0,0
71,286.44,0,0.59,0.672,1,-11.792,1,0.412,0.125,1.04e-06,0.147,0.688,206.247,4,0,0,0,0,0,0,1,0,0,0
56,160.0,0,0.863,0.741,1,-4.294,0,0.194,0.302,0.0,0.215,0.682,105.037,4,0,0,0,0,0,1,0,0,0,0
1,287.426,0,0.419,0.737,9,-7.09,1,0.0364,0.204,0.00716,0.24,0.595,157.991,4,0,0,0,0,0,0,0,0,1,0
31,452.506,0,0.589,0.262,10,-18.333,1,0.0402,0.645,0.298,0.394,0.473,78.244,4,0,0,0,1,0,0,0,0,0,0
0,335.853,0,0.233,0.113,5,-15.57,1,0.0418,0.994,0.873,0.102,0.0718,71.781,4,0,1,0,0,0,0,0,0,0,0
0,319.893,0,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,0,1,0,0,0,0,0,0,0,0
0,207.616,0,0.611,0.61,4,-6.745,1,0.0314,0.0186,0.0,0.125,0.242,123.943,4,0,0,0,0,0,0,0,0,1,0
29,240.019,0,0.793,0.839,8,-6.854,0,0.0399,0.00321,0.0163,0.608,0.837,130.024,4,0,0,0,1,0,0,0,0,0,0
66,174.711,0,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,4,0,0,0,0,0,0,0,1,0,0
38,162.801,0,0.475,0.289,0,-9.519,0,0.0393,0.926,1.09e-06,0.121,0.669,91.664,4,0,0,0,0,0,0,1,0,0,0
43,343.893,0,0.172,0.599,0,-7.63,1,0.0332,0.188,0.00019,0.339,0.0687,83.016,4,0,0,0,0,0,0,0,0,0,1
1,71.733,0,0.173,0.0296,1,-28.601,0,0.045,0.828,0.793,0.109,0.102,120.805,3,0,1,0,0,0,0,0,0,0,0
48,334.32,0,0.62,0.69,5,-7.028,1,0.0481,0.27,0.0,0.147,0.435,84.006,4,0,0,0,0,1,0,0,0,0,0
32,239.776,0,0.672,0.974,11,-2.799,1,0.081,0.038,0.0,0.964,0.803,138.434,4,0,0,0,1,0,0,0,0,0,0
46,228.0,1,0.724,0.374,5,-13.784,0,0.142,0.149,0.0,0.31,0.83,159.983,4,0,0,0,0,1,0,0,0,0,0
2,93.0,0,0.475,0.232,9,-15.271,1,0.0631,0.94,0.0077,0.25,0.848,162.884,3,0,1,0,0,0,0,0,0,0,0
45,195.48,0,0.545,0.822,7,-6.555,1,0.0278,0.0136,1.27e-05,0.716,0.229,130.051,4,0,0,0,0,0,0,0,0,0,1
29,609.88,0,0.571,0.949,0,-4.027,0,0.0383,0.0509,6.43e-05,0.292,0.729,130.819,4,0,0,0,1,0,0,0,0,0,0
60,228.323,0,0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,4,0,0,0,0,0,1,0,0,0,0
35,107.253,0,0.343,0.399,7,-17.367,1,0.0533,0.991,0.136,0.133,0.731,105.118,4,0,1,0,0,0,0,0,0,0,0
83,193.466,1,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4,0,0,0,0,0,1,0,0,0,0
4,307.014,0,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,0,0,0,0,0,0,0,1,0,0
34,343.118,0,0.796,0.906,0,-4.025,1,0.0483,0.223,1.85e-06,0.0609,0.392,127.957,4,0,0,0,0,0,0,1,0,0,0
39,213.013,0,0.572,0.786,1,-3.628,1,0.0442,0.0166,0.0,0.0378,0.381,87.991,4,0,0,0,0,0,0,0,0,0,1
89,99.282,1,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,4,0,0,0,0,0,1,0,0,0,0
0,118.84,0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,0,0,0,0,0,0,0,0,1,0
0,167.48,0,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,4,0,0,1,0,0,0,0,0,0,0
2,160.293,0,0.464,0.356,5,-6.953,1,0.03,0.708,7.76e-05,0.108,0.265,66.377,4,0,0,0,0,0,0,1,0,0,0
41,173.133,0,0.609,0.435,4,-10.651,0,0.0254,0.669,0.0,0.169,0.769,92.632,4,0,0,0,0,0,0,1,0,0,0
0,200.44,0,0.639,0.896,9,-4.782,1,0.028,0.053,0.0,0.242,0.966,143.989,4,0,0,0,0,0,0,0,0,1,0
47,223.406,0,0.44,0.472,6,-9.026,1,0.0596,0.86,0.0,0.968,0.548,142.288,4,0,0,1,0,0,0,0,0,0,0
64,264.9,0,0.726,0.994,5,-2.433,0,0.0543,0.021,0.0108,0.222,0.779,129.989,4,0,0,0,0,0,1,0,0,0,0
0,124.653,0,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,0,0,0,0,0,0,0,0,1,0
50,269.786,0,0.408,0.75,2,-7.278,1,0.0352,0.00249,3.66e-05,0.086,0.258,160.141,4,0,0,0,0,0,0,0,0,0,1
62,278.622,0,0.754,0.845,10,-2.554,0,0.161,0.126,0.0,0.603,0.793,86.978,4,0,0,0,0,0,1,0,0,0,0
0,181.84,0,0.729,0.764,9,-6.138,0,0.0452,0.201,0.000598,0.0807,0.964,94.017,4,0,0,0,0,0,0,0,0,1,0
83,208.786,0,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,0,0,0,0,0,0,0,1,0,0
44,89.177,1,0.719,0.525,3,-11.166,0,0.298,0.786,6.35e-05,0.116,0.5,140.023,4,0,0,0,0,1,0,0,0,0,0
0,307.44,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,0,0,0,0,0,0,0,0,1,0
1,242.495,0,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,0,0,0,0,0,0,0,1,0,0
53,361.466,0,0.265,0.31,10,-12.247,1,0.0359,0.64,0.00349,0.185,0.194,181.174,4,0,0,0,0,0,0,1,0,0,0
43,146.822,1,0.748,0.689,7,-5.981,1,0.06,0.0537,0.0,0.243,0.355,120.026,4,0,0,0,0,1,0,0,0,0,0
46,171.512,0,0.818,0.757,4,-3.718,1,0.0576,0.75,0.000237,0.162,0.889,110.065,4,0,0,0,0,1,0,0,0,0,0
0,180.626,0,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,0,0,0,0,0,0,1,0,0,0
28,124.742,0,0.462,0.424,5,-7.038,0,0.0301,0.883,0.0,0.147,0.564,97.675,4,1,0,0,0,0,0,0,0,0,0
0,230.098,0,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,1,0,0,0,0,0,0,0,0,0
0,250.013,0,0.568,0.412,0,-8.475,1,0.0286,0.435,1.09e-06,0.103,0.328,135.447,4,0,0,0,1,0,0,0,0,0,0
